722038 NAPLES MUNICIPAL       FL  -5  N26  9  W081 46     3  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1  3166 J5  1002  3243 J6  2246  1479 J5   345  6615 15085  5.3  5.1  3.04  0.12  25.06  16.21  20.17  22.36  78    14    85  3.0
  2  4143 J5  1100  4226 J6  2266  1683 J5   433  7834 15763  4.5  4.1  2.20  0.12  22.66  12.79  17.70  19.78  70    39    22  3.5
  3  4656 J5  1405  3803 J6  2690  2154 J5   570  9272 16554  5.7  5.4  2.48  0.14  23.79  14.35  18.98  20.71  74    28    51  3.5
  4  6119 J6  1457  5566 J7  2396  2172 J6   534 10448 17306  3.8  3.6  1.94  0.18  25.59  15.23  20.64  22.65  67     3    66  3.5
  5  6295 J5  1157  5099 J6  2075  2557 J5   559 11099 17894  4.0  3.8  3.13  0.22  28.44  19.14  23.78  25.32  71     0   169  3.3
  6  6616 J5   867  5161 J6  1739  2722 J5   618 11296 18148  4.5  3.7  4.04  0.24  30.88  22.37  26.18  27.60  78     0   249  2.6
  7  6270 J5   999  4687 J6  1632  2774 J5   524 11138 17913  4.2  3.4  4.52  0.25  31.18  23.06  26.61  27.80  79     0   273  2.1
  8  6252 J5   914  5125 J7  1813  2492 J5   603 10587 17305  3.8  3.2  4.26  0.24  31.50  23.45  27.06  28.51  78     0   283  2.4
  9  5331 J5   926  4260 J6  1503  2375 J5   337  9584 16564  4.5  3.6  4.58  0.20  31.92  22.70  26.30  28.34  79     0   269  2.5
 10  4277 J5  1090  3794 J6  2196  1931 J5   506  8211 15802  5.2  4.3  4.30  0.16  28.95  20.96  24.54  26.23  82     0   206  2.6
 11  3608 J5   785  4063 J7  1557  1430 J5   242  6874 15133  5.0  4.7  3.29  0.12  26.18  17.40  21.51  23.29  78    12   116  3.0
 12  3405 J6   590  4462 J7  1624  1234 J6   293  6201 14810  4.5  3.7  2.32  0.09  22.32  11.29  16.70  19.25  74    65    17  2.8
 13  5012 J5  1281  4457 J7   689  2084 J5   528  9097 16523  4.6  4.1  3.34  0.17  27.37  18.25  22.51  24.32  76   161  1806  2.9
 1994
  1  3316 J5   887  3785 J6  2082  1370 J5   364  6608 15081  5.5  4.9  2.59  0.08  22.36  13.18  17.68  19.68  76    52    35  3.7
  2  3982 J5  1001  4068 J6  2370  1687 J5   449  7821 15758  5.4  4.9  2.89  0.09  25.24  15.99  20.04  22.17  78    16    80  3.2
  3  5416 J5  1073  5501 J6  2001  1824 J5   440  9260 16547  3.8  3.5  2.65  0.11  25.15  15.44  20.37  22.19  73    19    80  3.4
  4  6045 J5   816  5226 J7  1727  2302 J5   525 10440 17293  3.8  3.6  3.05  0.15  28.61  18.94  23.50  25.62  74     0   163  3.4
  5  6517 J5   983  5243 J6  1936  2636 J5   555 11094 17891  4.0  3.4  3.53  0.19  29.58  20.58  25.19  26.75  71     0   209  2.8
  6  5948 J5  1173  3921 J6  1792  2902 J5   416 11296 18146  6.3  5.1  4.57  0.22  31.39  22.95  26.69  28.13  78     0   265  2.3
  7  6411 J6   682  4962 J7  1375  2702 J6   514 11141 17920  3.5  3.1  4.39  0.23  30.73  22.39  25.86  27.19  79     0   255  2.4
  8  5653 J5   895  3876 J6  1783  2771 J5   611 10594 17313  5.3  4.2  4.56  0.22  30.93  22.95  26.41  27.98  78     0   267  2.3
  9  4773 J5  1186  3190 J6  1873  2526 J5   408  9595 16571  6.2  5.0  4.76  0.19  29.81  22.66  25.47  26.99  82     0   237  2.4
