702005 SAINT MARY`S (AWOS)    AK  -9  N62  4  W163 18    95  1002
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1   237 J8   121   361 J8   454   197 J8    90   765  8779  7.7  6.4  0.45  0.12 -14.29 -19.62 -16.78 -16.77  83  1094     0  6.0
  2   841 J8   339  1038 J8   817   611 J8   224  2166 12422  7.7  6.1  0.63  0.13  -6.06 -12.07  -8.73  -8.31  74   767     0  8.7
  3  2076 J8   936  2224 J8  1964  1275 J8   451  4623 16288  7.0  5.7  0.60  0.15  -4.57 -10.00  -7.26  -6.75  76   794     0  6.8
  4  3600 J8  1240  3629 J8  2420  1879 J8   347  7615 20105  6.6  5.6  0.70  0.16   1.62  -3.38  -0.84  -0.28  78   576     0  5.1
  5  4139 J8  1598  3224 J8  2594  2349 J8   528 10180 23640  7.5  6.6  1.22  0.16   8.79   1.00   5.00   5.68  73   416     0  5.2
  6  5004 J8  1564  3945 J8  2926  2702 J8   492 11406 25752  7.5  6.2  1.46  0.15  14.27   6.17  10.16  10.77  70   243     0  4.2
  7  4240 J8  1737  3476 J8  3268  2326 J8   512 10698 24434  7.7  6.9  2.08  0.13  16.77   9.91  13.27  13.85  75   164     9  4.4
  8  2956 J8  1228  2458 J8  2719  1781 J8   497  8414 21007  8.2  7.3  1.96  0.10  13.12   7.51  10.24  10.91  83   248     0  5.5
  9  1636 J8   643  1104 J8  1395  1216 J8   322  5518 17300  9.2  8.6  1.30  0.08   7.82   2.54   5.12   5.71  82   394     0  5.5
 10   806 J8   412   842 J8  1096   589 J8   176  2832 13489  8.6  7.8  0.92  0.06   1.74  -1.95  -0.04   0.49  82   572     0  5.2
 11   276 J8   128   307 J8   449   240 J8    91  1053  9684  8.9  8.2  0.72  0.05  -4.24  -8.96  -6.50  -6.23  82   748     0  7.2
 12   107 J8    32   263 J8   289    90 J8    20   421  7304  8.0  7.5  0.62  0.05  -7.63 -12.10  -9.80  -9.93  81   874     0  6.5
 13  2160 J8  1767  1906 J8  1411  1271 J8   928  5474 16684  7.9  6.9  1.06  0.11   2.28  -3.41  -0.51  -0.07  78  6892     9  5.9
 1994
  1   221 J8   118   348 J8   419   183 J8    82   758  8755  8.6  7.7  0.57  0.07 -12.37 -18.08 -15.07 -14.80  74  1040     0  5.0
  2   809 J8   457  1132 J8  1182   544 J8   224  2150 12385  7.9  6.6  0.57  0.09 -10.39 -15.60 -12.89 -12.21  70   877     0  6.6
  3  2150 J8   740  2884 J8  2031  1173 J8   368  4600 16256  6.6  5.4  0.46  0.11 -11.81 -18.70 -15.41 -14.67  71  1041     0  6.3
  4  3177 J8  1137  2903 J8  2190  1809 J8   351  7590 20074  7.1  6.4  0.65  0.13  -2.72  -9.22  -5.84  -5.13  74   729     0  6.2
  5  5038 J8   937  5095 J8  1998  2248 J8   436 10162 23616  6.7  5.3  1.02  0.13  10.08   1.27   5.64   6.49  67   392     0  4.0
  6  5070 J8  1762  4381 J8  3132  2581 J8   643 11403 25746  7.6  6.5  1.52  0.13  13.97   5.29   9.73  10.39  68   261     0  4.0
  7  4005 J8  1707  2924 J8  2852  2382 J8   466 10711 24460  8.4  7.3  1.96  0.11  14.69   8.19  11.45  11.90  75   214     0  4.3
  8  2400 J8  1178  1215 J8  1960  1790 J8   474  8436 21040  9.4  8.7  2.04  0.08  11.83   7.38   9.57   9.97  82   271     0  6.2
  9  2070 J8   870  2074 J8  1951  1261 J8   346  5541 17331  8.1  7.5  1.33  0.06   8.97   2.23   5.63   6.83  75   382     0  4.0
 10   883 J8   296   891 J8   955   671 J8   191  2851 13525  8.9  8.0  0.70  0.04  -1.05  -6.59  -3.73  -2.73  73   687     0  4.2
 11   338 J8   126   552 J8   788   274 J8    97  1062  9714  8.3  7.6  0.57  0.04  -6.75 -13.76 -10.48 -10.34  82   858     0  6.8
