703860 PETERSBURG             AK  -9  N56 48  W132 57    33  1009
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  8  3391 J8  1493  2285 J8  2786  2155 J8   457  8889 19985  8.5  7.4  1.97  0.13  14.54   9.47  12.15  12.73  82   196     0  1.2
  9  2304 J8   937  1963 J8  2060  1484 J8   315  6272 17093  7.8  7.0  1.40  0.09  11.98   6.15   9.02   9.87  81   278     0  1.5
 10  1058 J8   334   771 J8  1072   841 J8   201  3698 14081  8.8  8.0  1.07  0.06   7.60   3.04   5.38   6.13  81   403     0  1.8
 11   636 J8   292  1309 J8  1634   396 J8   161  1845 11206  7.1  6.6  0.81  0.05   2.26  -1.92   0.03   0.68  76   545     0  1.4
 12   411 J8   132  1152 J8  1146   261 J8    76  1108  9587  6.0  5.5  0.65  0.06  -1.67  -5.68  -3.76  -3.33  75   682     0  1.8
 13  2251 J8  1542  1872 J8  1050  1418 J8   942  6068 16607  7.4  6.7  1.10  0.13   7.53   1.43   4.54   5.38  77  5066     0  1.6
 1997
  1   412 J8   214   670 J8   993   300 J8    88  1526 10605  8.2  7.5  0.71  0.10  -0.15  -3.90  -1.86  -1.40  76   631     0  1.4
  2   902 J8   502   714 J8   874   691 J8   274  3046 13306  8.8  8.1  0.85  0.13   4.61   1.17   2.86   3.31  84   432     0  1.2
  3  1890 J8   779  1814 J8  2071  1198 J8   300  5459 16347  7.1  6.5  0.64  0.17   3.37  -1.51   0.79   1.66  75   539     0  2.1
  4  3444 J8  1418  3002 J8  2810  1917 J8   475  8209 19356  6.8  5.7  0.89  0.20   9.17   2.07   5.77   6.76  77   381     0  2.0
  5  4607 J8  1971  3757 J8  3497  2402 J8   618 10442 21967  6.4  5.4  1.37  0.21  13.16   5.52   9.46  10.23  73   279     0  2.0
  6  3935 J8  1415  1747 J8  1769  2839 J8   500 11461 23335  8.5  7.9  1.62  0.21  15.48   8.46  12.20  12.86  78   191     0  1.5
  7  3411 J8  1272  1358 J8  1615  2573 J8   490 10869 22472  9.1  8.4  1.98  0.17  16.83   9.42  13.40  14.08  87   161     0  1.2
  8  3556 J8  1659  3105 J8  3295  1937 J8   554  8906 20004  6.7  6.0  2.15  0.13  17.67  10.20  14.08  15.09  83   136     0  1.7
  9  2385 J8  1094  2284 J8  2539  1392 J8   407  6291 17103  7.8  6.8  1.67  0.09  13.92   7.98  10.92  11.77  84   221     0  1.5
 10  1246 J8   839  1610 J8  2608   712 J8   170  3715 14097  7.5  7.3  1.02  0.06   8.48   3.83   6.19   6.85  81   378     0  1.8
 11   580 J8   271   936 J8  1164   399 J8   116  1855 11224  8.1  7.4  0.96  0.05   5.42   2.07   3.70   4.06  84   438     0  1.3
 12   278 J8    97   235 J8   421   248 J8    63  1109  9591  9.1  8.4  0.88  0.06   5.22   1.19   3.36   3.70  84   469     0  2.2
 13  2221 J8  1534  1769 J8  1091  1384 J8   932  6074 16617  7.8  7.1  1.23  0.13   9.43   3.87   6.74   7.42  81  4257     0  1.7
 1998
  1   410 J8   179   735 J8   982   296 J8    94  1518 10591  7.0  6.3  0.78  0.10  -0.03  -4.99  -2.52  -1.80  80   646     0  1.6
  2  1016 J8   388  1317 J8  1390   680 J8   211  3029 13279  7.0  5.8  0.85  0.13   7.00   1.45   4.29   4.89  71   395     0  2.4
  3  2103 J8   870  2317 J8  2561  1203 J8   387  5436 16321  6.4  5.8  0.81  0.17   5.86  -0.16   2.76   3.84  78   480     0  1.3
  4  3075 J8  1266  2130 J8  2347  1978 J8   401  8187 19329  7.6  6.4  0.89  0.20   8.40   2.33   5.41   6.28  77   389     0  1.9
  5  4741 J8  1698  3881 J8  3202  2509 J8   421 10427 21945  6.4  4.9  1.42  0.21  13.50   6.05   9.83  10.62  73   265     0  2.1
  6  5665 J8  1854  4994 J8  3648  2646 J8   629 11459 23332  5.0  4.3  1.89  0.21  16.67   8.96  13.16  13.96  73   165     0  2.1
  7  4764 J8  2172  3996 J8  4046  2422 J8   684 10880 22485  6.5  5.4  2.21  0.17  16.87  10.71  13.80  14.40  79   141     0  1.6
  8  3050 J8  1464  1717 J8  2426  2114 J8   416  8925 20024  8.3  7.3  2.12  0.13  15.27   9.25  12.11  12.83  85   188     0  1.2
