722053 ORLANDO EXECUTIVE AP   FL  -5  N28 33  W081 20    33  1009
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1  2210 J5   880  1597 J6  1871  1429 J5   321  6231 14869  7.3  6.8  2.96  0.12  23.46  14.71  18.65  20.56  80    42    66  3.3
  2  3278 J5  1246  2964 J6  2405  1638 J5   352  7509 15639  6.1  5.6  1.99  0.12  21.36  10.65  15.49  17.65  69    72     7  3.9
  3  4314 J5  1615  3658 J6  2825  1959 J5   465  9054 16538  5.9  5.4  2.19  0.14  23.35  12.55  17.55  19.47  69    50    38  4.3
  4  5576 J5  1464  4542 J6  2755  2421 J5   642 10365 17405  4.7  4.1  1.99  0.18  25.60  14.37  19.81  22.08  65     9    59  4.0
  5  5595 J5  1660  3881 J6  2407  2798 J5   469 11133 18089  5.1  4.4  3.04  0.21  29.20  19.53  24.00  25.74  66     0   187  3.6
  6  6094 J5  1194  4344 J6  1987  2844 J5   476 11387 18387  5.3  4.3  3.96  0.23  32.33  23.01  26.91  28.38  73     0   280  3.0
  7  5796 J5  1206  3693 J6  2052  2924 J5   536 11200 18128  5.7  4.6  4.75  0.24  33.50  24.14  27.85  29.29  76     0   325  2.4
  8  5666 J5  1013  3998 J6  1855  2742 J5   543 10548 17438  5.5  4.3  4.47  0.23  32.92  24.07  27.67  29.17  75     0   315  2.8
  9  4886 J5   939  3666 J6  1693  2416 J5   449  9415 16589  5.6  4.5  4.47  0.20  31.60  23.27  26.72  28.55  77     0   273  2.6
 10  3505 J5  1272  2938 J6  2519  1772 J5   382  7922 15717  6.5  5.9  3.75  0.16  28.49  20.15  23.75  25.46  84     5   191  2.9
 11  2863 J5  1163  2859 J6  2448  1416 J5   307  6507 14940  6.0  5.3  3.14  0.12  24.99  15.75  20.02  21.86  82    25    86  3.3
 12  2664 J5   894  3105 J6  2421  1252 J5   316  5803 14565  5.2  4.6  2.21  0.09  20.54   9.66  14.97  17.30  71   113    13  3.2
 13  4371 J5  1404  3437 J6   799  2134 J5   625  8923 16525  5.7  5.0  3.24  0.17  27.28  17.65  21.95  23.79  74   316  1840  3.3
 1994
  1  2737 J5  1014  2973 J6  2505  1317 J5   338  6223 14866  6.8  5.7  2.34  0.08  21.04  10.93  15.86  18.00  77    91    19  3.5
  2  3048 J5   955  2351 J6  2075  1748 J5   313  7496 15632  7.1  6.5  2.46  0.09  24.14  14.62  18.84  20.75  76    31    61  3.6
  3  4515 J5  1287  4051 J6  2638  1929 J5   553  9041 16529  5.6  4.9  2.48  0.11  26.07  14.89  20.22  22.29  71    21    87  4.0
  4  5130 J5  1216  3940 J6  2254  2463 J5   600 10355 17397  5.1  4.7  3.01  0.15  28.77  18.91  23.40  25.40  73     0   165  3.6
  5  5997 J5  1257  4601 J6  2243  2654 J5   495 11128 18082  5.2  4.6  3.37  0.19  31.03  20.85  25.31  27.00  71     0   236  3.0
  6  5916 J5  1394  3784 J6  2127  2993 J5   567 11386 18386  7.4  5.8  4.64  0.21  32.04  23.44  26.88  28.25  80     0   282  2.6
  7  5882 J5  1097  3821 J6  1628  3017 J5   509 11203 18134  6.4  4.8  4.46  0.23  32.48  23.49  26.90  28.26  83     0   299  2.6
  8  5262 J5  1094  3509 J6  1956  2757 J5   564 10556 17447  6.9  5.4  4.59  0.21  31.46  23.57  26.54  27.89  85     0   285  2.6
  9  4603 J5  1371  3200 J6  1975  2406 J5   374  9427 16600  7.4  5.8  4.55  0.18  30.18  22.66  25.73  27.30  85     0   243  2.9
 10  3899 J5  1041  3489 J6  2151  1845 J5   420  7936 15724  6.1  5.1  3.65  0.14  28.55  21.01  24.20  25.88  89     0   200  3.3
 11  3035 J5  1083  3349 J6  2460  1331 J5   346  6517 14949  5.4  5.0  3.14  0.11  26.53  18.42  22.07  23.80  84     3   127  3.6
 12  2431 J5  1020  2745 J6  2531  1151 J5   275  5805 14565  6.5  6.0  2.50  0.08  22.25  14.44  17.91  19.62  82    46    47  3.3
 13  4371 J5  1313  3485 J6   616  2134 J5   668  8923 16526  6.3  5.4  3.43  0.15  27.88  18.94  22.82  24.54  80   192  2051  3.2
 1995
  1  2863 J5  1047  3330 J6  2582  1273 J5   327  6215 14858  5.8  5.2  1.95  0.07  20.20  10.24  14.92  16.96  75   107    11  3.4
  2  3785 J5  1448  4433 J6  3359  1353 J5   492  7482 15622  4.8  4.6  2.17  0.08  22.89  11.26  16.69  18.85  69    73    38  4.1
  3  4246 J5  1489  3587 J6  2841  1952 J5   484  9028 16521  6.1  5.6  2.44  0.10  26.30  15.46  20.23  22.46  73     9    88  4.1
  4  5055 J5  1727  3985 J6  2924  2303 J5   552 10346 17390  5.9  5.1  2.68  0.14  28.61  18.10  22.84  24.92  74     1   151  3.6
  5  5949 J5  1243  4759 J6  2196  2450 J5   533 11123 18075  5.3  5.0  3.42  0.18  32.85  22.00  26.85  28.77  73     0   282  3.7
  6  5792 J5  1621  4119 J6  2394  2678 J5   502 11385 18385  6.7  5.6  4.03  0.21  31.66  23.03  26.60  28.03  75     0   271  3.4
  7  6092 J5  1174  4296 J6  1858  2860 J5   484 11206 18139  6.7  4.7  4.64  0.22  33.37  24.16  27.90  29.33  76     0   323  3.0
  8  4977 J5  1783  3437 J6  2517  2460 J5   413 10564 17453  6.5  5.8  4.95  0.21  32.46  24.84  28.04  29.34  79     0   320  3.6
  9  5357 J5   850  4715 J6  1636  2172 J5   472  9439 16611  5.7  4.6  4.56  0.18  31.88  23.65  27.00  28.83  81     0   283  2.6
 10  3660 J5  1038  2924 J6  2103  1936 J5   497  7949 15734  6.8  5.9  4.22  0.14  29.75  21.75  25.17  26.88  78     0   230  3.7
 11  3445 J5   884  4172 J6  2301  1315 J5   359  6527 14956  4.8  4.4  2.59  0.10  24.21  13.70  18.90  20.99  69    43    62  3.1
 12  2694 J5   862  3192 J6  2201  1246 J5   268  5807 14566  5.9  5.1  2.31  0.08  21.12  11.14  15.62  17.78  73   111    43  3.2
 13  4493 J5  1203  3912 J6   608  2000 J5   582  8923 16526  5.9  5.1  3.33  0.14  27.94  18.28  22.56  24.43  75   345  2102  3.5
 1996
  1  3214 J5   918  4222 J6  2316  1192 J5   369  6208 14853  4.6  4.2  2.01  0.07  20.64   9.02  14.86  17.32  71   128    20  3.5
  2  4133 J5  1006  4869 J6  2362  1404 J5   446  7496 15629  4.4  4.1  1.92  0.08  21.92  10.54  16.02  18.12  70   101    40  3.5
  3  4752 J5  1603  4618 J6  2923  1764 J5   510  9064 16541  5.0  4.7  2.17  0.11  22.42  11.65  16.80  18.77  69    88    48  4.0
  4  6053 J5  1295  5418 J6  2414  2241 J5   568 10370 17407  4.3  3.4  2.38  0.14  26.86  15.85  21.14  23.26  67     8    98  3.2
