722070 SAVANNAH INTL AP       GA  -5  N32  7  W081 12    14  1011
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1  1949 I5  1131  1801 I6  2502  1121 I5   304  5647 14530  7.6  6.7  2.35  0.12  17.16   8.08  12.51  14.19  75   183     6  3.9
  2  2897 I5  1377  2657 I6  2744  1469 I5   446  7005 15441  6.4  5.5  1.42  0.12  15.06   5.40  10.06  11.97  65   227     0  4.1
  3  4134 I5  1827  3833 I6  3278  1787 I5   503  8702 16519  6.0  5.1  1.85  0.14  19.10   8.63  13.72  15.36  64   143     5  4.8
  4  5791 I5  1752  5172 I6  2857  2207 I5   539 10210 17566  4.2  3.1  1.62  0.18  23.13  10.63  16.96  19.15  61    66    22  4.3
  5  6367 I5  1306  5117 I6  2412  2612 I5   526 11153 18396  4.9  4.0  2.66  0.21  28.66  17.36  22.77  24.65  68     1   146  3.3
  6  6586 I5  1164  5396 I6  2219  2594 I5   524 11493 18764  5.0  4.0  3.76  0.23  32.49  21.98  26.62  28.36  72     0   267  3.5
  7  6689 I5   857  5270 I6  1690  2740 I5   515 11262 18470  4.2  3.0  4.59  0.24  36.05  24.20  29.32  31.17  69     0   366  3.4
  8  5799 I5  1091  4554 I6  1923  2540 I5   443 10459 17650  4.9  3.4  4.22  0.23  33.24  23.24  27.55  29.18  73     0   307  3.4
  9  5169 I5   899  4518 I6  1971  2196 I5   467  9133 16636  4.2  3.4  3.97  0.20  31.30  21.30  25.48  27.47  74     1   240  3.2
 10  3173 I5  1555  2974 I6  2876  1460 I5   342  7469 15582  6.4  5.7  3.16  0.16  24.82  15.08  19.71  21.44  76    26    77  3.7
 11  3032 I5  1051  3890 I6  2367  1156 I5   342  5946 14643  5.0  4.1  2.44  0.12  20.86  10.06  15.30  17.36  70   109    23  3.5
 12  2548 I5   883  3585 I6  2463  1016 I5   274  5203 14175  5.6  4.2  1.54  0.09  15.47   4.21   9.65  11.92  69   264     1  3.7
 13  4511 I5  1742  4064 I6  1152  1908 I5   648  8640 16531  5.4  4.3  2.80  0.17  24.78  14.18  19.14  21.02  70  1020  1459  3.7
 1994
  1  2471 I5  1161  3154 I6  2905  1054 I5   288  5639 14523  6.0  5.2  1.68  0.08  14.09   3.18   8.57  10.48  67   301     0  4.1
  2  3280 I5  1283  3574 I6  2778  1364 I5   425  6991 15431  6.1  5.3  1.92  0.09  19.16   7.61  12.97  15.26  68   146     7  3.9
  3  4944 I5  1282  5265 I6  2721  1682 I5   563  8687 16507  5.2  3.8  1.96  0.11  23.49  10.68  17.16  19.30  61    70    32  4.7
  4  5902 I5  1262  5469 I6  2522  2157 I5   579 10199 17552  4.3  3.3  2.26  0.15  26.91  14.49  20.62  22.85  67    13    84  3.1
  5  6022 I5  1919  4954 I6  2856  2408 I5   447 11147 18388  4.9  3.8  2.96  0.18  27.79  16.80  22.22  23.87  67     5   128  3.6
  6  5504 I5  1187  3378 I6  1858  2914 I5   421 11492 18762  7.1  5.9  4.42  0.21  31.45  22.26  25.93  27.24  80     0   256  3.2
  7  5932 I5  1457  4389 I6  2427  2687 I5   498 11266 18474  5.4  4.4  4.53  0.22  32.19  23.30  26.92  28.40  78     0   292  2.9
  8  5593 I5  1082  4157 I6  2024  2650 I5   564 10468 17657  5.1  4.1  4.28  0.21  31.81  22.31  26.44  28.08  77     0   271  2.9
  9  4741 I5  1319  3920 I6  2543  2127 I5   598  9147 16645  5.6  4.6  3.74  0.18  29.45  20.04  24.11  26.17  77     0   192  3.0
 10  3259 I5  1320  2745 I6  2317  1685 I5   397  7484 15593  6.7  5.9  3.03  0.14  24.30  15.44  19.48  21.14  79    18    66  3.4
 11  2729 I5  1090  3100 I6  2308  1238 I5   280  5956 14650  5.4  4.8  2.62  0.11  22.59  12.63  17.32  19.25  77    54    33  3.5
 12  2119 I5   941  2632 I6  2237   987 I5   199  5204 14177  6.8  6.1  2.03  0.08  16.79   8.56  12.34  13.84  81   182     7  3.6
 13  4375 I5  1494  3895 I6   966  1913 I5   671  8640 16530  5.7  4.8  2.95  0.15  25.00  14.78  19.51  21.32  73   788  1366  3.5
 1995
  1  2760 I5  1111  3908 I6  3028  1016 I5   358  5631 14517  5.2  4.2  1.53  0.07  15.57   5.02  10.17  12.29  72   249     0  3.4
  2  3207 I5  1387  3704 I6  3209  1341 I5   462  6977 15423  5.6  4.9  1.72  0.08  16.54   5.90  10.94  12.79  67   203     4  3.9
  3  4527 I5  1432  4473 I6  2834  1792 I5   471  8672 16497  5.5  4.5  2.09  0.10  22.31  11.28  16.57  18.60  71    70    23  3.5
  4  6008 I5  1406  5712 I6  2650  2085 I5   620 10187 17546  4.4  3.1  2.23  0.14  26.84  14.10  20.38  22.72  67    19    83  3.3
  5  6076 I5  1416  4770 I6  2523  2623 I5   609 11141 18382  5.2  3.9  3.03  0.18  30.07  18.91  24.19  26.00  74     1   192  3.4
  6  5974 I5  1618  4390 I6  2533  2721 I5   445 11491 18762  5.7  5.0  3.86  0.20  30.83  21.37  25.59  27.09  78     0   233  3.1
  7  6370 I5   954  4906 I6  1791  2733 I5   572 11270 18479  5.1  3.7  4.55  0.22  33.61  23.64  27.99  29.54  76     0   319  2.8
  8  5347 I5  1710  4048 I6  2809  2477 I5   599 10478 17665  5.1  4.4  4.60  0.21  31.93  23.77  27.48  28.81  80     0   295  3.3
  9  3610 I5  1417  2193 I6  2017  2187 I5   382  9160 16656  6.6  6.1  4.13  0.18  28.11  20.52  23.84  25.28  84     4   183  2.8
 10  3709 J5  1170  3906 J6  2651  1555 J5   533  7498 15601  5.2  4.6  3.47  0.14  26.54  17.19  21.56  23.47  76    15   125  3.2
 11  3113 J5   909  4175 J6  2461  1129 J5   356  5967 14656  3.9  3.6  1.97  0.10  19.22   6.78  12.92  15.50  76   179    19  2.8
 12  2532 I5   917  3732 I6  2644   943 I5   286  5206 14178  4.9  4.3  1.86  0.08  15.42   4.59   9.50  11.85  71   260     2  3.0
 13  4436 I5  1446  4160 I6   847  1883 I5   679  8640 16530  5.2  4.4  2.92  0.14  24.75  14.42  19.26  21.16  74  1001  1479  3.2
 1996
  1  2913 J5   980  4415 J6  2822   993 J5   372  5623 14510  4.5  4.1  1.72  0.07  16.30   3.58   9.71  11.81  72   261     1  4.1
  2  3708 I5  1263  4661 I6  2998  1270 I5   412  6991 15427  4.6  3.9  1.64  0.08  18.55   6.38  12.02  14.37  66   180    10  3.9
  3  4769 I5  1485  5048 I6  3227  1691 I5   632  8713 16523  5.0  4.4  1.66  0.10  19.03   7.46  12.93  14.93  65   167    10  4.4
  4  6212 J7  1400  6217 J8  2730  2021 J7   658 10217 17567  3.5  3.0  1.87  0.14  24.48  10.98  17.75  20.26  69    63    45  3.3
  5  6918 J8   929  6659 J8  2106  2262 J8   709 11156 18396  2.6  2.2  3.04  0.18  30.00  17.68  23.64  25.73  74     5   176  2.8
  6  6513 J8   964  5465 J8  2054  2684 J8   661 11491 18762  3.5  2.8  3.91  0.20  31.20  20.36  25.43  27.37  77     0   223  2.5
  7  6787 J8   932  6041 J8  2099  2505 J8   682 11258 18464  2.4  1.7  4.51  0.22  32.58  22.92  27.05  28.58  79     0   292  2.6
  8  5997 J8   974  5258 J8  1868  2438 J8   537 10452 17644  3.2  2.2  4.22  0.20  30.55  21.75  25.31  26.88  83     0   242  2.0
  9  5032 J8  1145  4954 J8  2127  1869 J8   476  9123 16632  3.3  2.9  3.83  0.17  29.45  19.29  23.93  26.20  80     0   181  2.4
 10  3914 J8  1314  4812 J8  2745  1297 J8   339  7457 15577  3.5  3.4  2.85  0.14  24.81  13.50  18.68  21.22  77    30    55  2.8
 11  3099 J8  1118  4491 J8  2794   998 J8   307  5937 14638  3.8  3.6  2.11  0.10  19.47   6.83  13.11  15.57  75   166    10  3.0
 12  2922 J8   778  5146 J8  2294   737 J8   233  5202 14176  3.2  3.0  1.78  0.08  17.96   5.22  11.12  14.01  79   209     1  2.3
 13  4899 J7  1558  5264 J8   710  1730 J7   665  8635 16526  3.6  3.1  2.76  0.14  24.53  13.00  18.39  20.58  75  1082  1247  3.0
 1997
  1  2750 J8  1252  4178 J8  3362   911 J8   342  5648 14531  4.5  4.2  1.92  0.07  15.94   5.02  10.17  12.43  74   245     2  3.0
  2  3289 J6  1205  3890 J7  2739  1302 J6   393  7007 15441  5.5  5.0  2.11  0.08  18.48   7.08  12.63  15.11  80   166    11  2.8
  3  4804 J6  1444  5387 J7  2801  1547 J6   470  8704 16521  3.8  3.2  2.39  0.10  24.12  11.99  18.10  20.37  74    52    43  3.3
  4  5642 J6  1488  5402 J7  2748  2054 J6   520 10211 17566  3.7  3.1  2.26  0.14  23.48  10.91  17.22  19.66  68    64    30  3.2
  5  6141 J6  1736  5453 J7  2858  2334 J6   580 11154 18398  3.6  3.2  2.89  0.18  26.34  14.58  20.58  22.54  73    14    80  2.8
  6  5428 J6  1476  3556 J7  1971  2883 J6   401 11493 18764  5.7  5.0  3.94  0.20  28.21  19.52  23.31  24.72  83     4   170  2.7
  7  6370 J6  1187  5131 J7  1991  2693 J6   566 11261 18468  3.6  3.0  4.46  0.22  32.12  22.20  26.46  28.10  82     0   274  2.2
