722045 VERO BEACH MUNICIPAL A FL  -5  N27 39  W080 25     7  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 12  3435 K4   544  4732 K6  1969  1270 K4   387  5955 14659  5.3  4.7  2.49  0.08  25.06  15.32  20.15  22.51  81    25    83  3.1
 13  5097 K4  1315  4905 K6   750  1973 K4   509  8990 16525  5.7  4.9  3.27  0.14  27.82  18.75  23.18  24.96  78   204  2022  3.8
 1999
  1  3461 K4   785  4609 K6  2037  1312 K4   379  6361 14942  5.1  4.9  2.04  0.07  23.45  13.58  18.72  20.97  77    46    52  3.8
  2  4527 K4  1023  5646 K6  2259  1441 K4   450  7608 15671  3.9  3.8  1.88  0.08  23.61  11.71  17.63  20.32  74    55    36  3.5
  3  5685 K4  1188  6390 K6  2388  1698 K4   549  9113 16526  3.9  3.3  1.76  0.10  24.39  11.39  18.35  21.06  67    46    32  4.1
  4  6344 K4  1365  5963 K6  2289  2091 K4   530 10381 17354  4.3  3.8  2.57  0.14  28.13  16.30  22.55  24.68  73     7   124  4.0
  5  6609 K4  1046  5575 K6  1742  2502 K4   428 11113 18005  5.0  4.2  2.82  0.18  28.35  17.84  23.43  25.22  75     5   152  3.9
  6  5234 K4  1722  3521 K6  2281  2567 K4   470 11353 18294  7.5  6.1  4.59  0.21  29.40  22.40  25.50  26.57  83     0   227  3.3
  7  6463 K4   839  5142 K6  1421  2651 K4   348 11184 18052  5.2  3.9  4.24  0.22  31.55  22.74  27.31  28.74  78     0   273  3.4
  8  5393 K4  1219  4012 K6  1635  2438 K4   326 10579 17397  6.0  5.2  4.78  0.21  32.19  23.13  26.92  28.55  82     0   289  3.2
  9  4662 K4  1370  3659 K6  2132  2190 K4   391  9502 16597  6.1  5.5  4.48  0.18  30.45  22.66  26.28  27.87  81     0   247  3.7
 10  3827 K4  1155  3314 K6  2320  1903 K4   445  8057 15765  6.0  5.6  3.45  0.14  27.87  21.29  24.46  25.71  78     1   195  4.5
 11  3927 K4   531  4891 K6  1394  1431 K4   305  6664 15028  4.8  4.6  2.20  0.10  25.30  17.07  21.19  22.83  74     5    90  4.4
 12  3088 K4  1048  4369 K6  2489  1117 K4   316  5956 14661  4.8  4.6  2.33  0.08  22.32  12.61  17.51  19.82  79    59    32  3.5
 13  4935 K4  1208  4758 K6  1013  1945 K4   538  8989 16524  5.2  4.6  3.09  0.14  27.25  17.73  22.49  24.36  77   223  1750  3.8
 2000
  1  3461 K4   954  4834 K6  2575  1204 K4   414  6354 14937  4.1  3.9  1.90  0.07  21.84  10.71  16.43  19.11  77    80    16  3.8
  2  4328 K4  1256  5222 K6  2706  1448 K4   548  7621 15679  3.9  3.7  1.88  0.08  22.59  11.72  17.21  19.54  76    58    24  3.7
  3  5417 K4  1126  5592 K6  2117  1983 K4   528  9149 16547  4.2  4.1  2.31  0.11  26.39  15.55  21.05  23.24  74     3    85  4.1
  4  6350 K4  1485  5932 K6  2380  2127 K4   527 10404 17369  4.1  3.8  2.23  0.15  26.63  15.37  21.30  23.37  71    13    93  4.2
  5  6830 K4   791  5828 K6  1447  2584 K4   425 11123 18015  3.7  3.5  2.98  0.19  29.65  20.55  25.24  26.70  68     0   210  4.4
  6  6443 K4  1364  5333 K6  2063  2472 K4   428 11353 18294  4.9  4.4  4.17  0.21  30.77  22.37  26.49  27.84  76     0   247  3.9
  7  5945 K4  1329  4479 K6  1692  2581 K4   325 11175 18043  5.1  4.4  4.84  0.22  31.81  22.71  26.68  28.12  81     0   277  3.2
  8  5870 K4  1245  4828 K6  1868  2338 K4   355 10559 17385  4.9  4.4  4.65  0.21  31.26  22.61  26.80  28.37  80     0   267  3.1
  9  4808 K4  1451  4011 K6  2176  2132 K4   329  9471 16579  5.4  4.7  4.65  0.18  30.97  23.03  26.84  28.47  81     0   260  3.4
 10  4464 K4   974  4880 K6  2002  1639 K4   370  8020 15752  4.0  3.9  2.95  0.14  27.32  19.35  23.20  25.01  74     0   155  4.1
 11  3750 K4  1011  4853 K6  2245  1299 K4   386  6636 15016  4.1  3.8  2.43  0.10  25.00  13.70  19.46  21.97  78    29    60  3.4
 12  3174 K4   760  4178 K6  2013  1270 K4   316  5952 14660  4.9  4.6  2.04  0.08  22.29  12.19  17.30  19.50  77    81    47  4.1
 13  5070 K4  1245  4998 K6   609  1923 K4   528  8985 16523  4.4  4.1  3.09  0.14  27.21  17.49  22.33  24.27  76   263  1740  3.8
 2001
  1  3661 K4   826  5144 K6  2203  1200 K4   436  6378 14952  4.3  4.1  1.76  0.07  20.74   6.90  13.75  17.14  73   154    14  3.5
  2  4683 K4   885  5794 K6  1818  1492 K4   368  7635 15690  4.4  4.0  2.48  0.08  25.75  15.21  20.43  22.72  78    15    75  3.6
  3  5030 K4  1385  4945 K6  2864  1875 K4   611  9141 16545  4.7  4.4  2.42  0.10  26.00  14.39  20.00  22.29  72    30    88  4.3
  4  6427 K4  1329  6180 K6  2343  2079 K4   562 10401 17367  4.2  3.9  2.40  0.14  26.93  16.53  22.15  24.02  69     8   110  4.1
  5  6212 K4  1366  4910 K6  2127  2572 K4   485 11123 18018  5.1  4.6  2.99  0.18  28.65  20.06  24.24  25.67  73     0   187  4.0
  6  5916 K4  1198  4536 K6  1576  2526 K4   236 11355 18296  5.3  4.5  4.30  0.21  31.40  21.97  26.31  27.83  79     0   251  2.9
  7  5538 K4  1702  4119 K6  2225  2527 K4   393 11177 18045  5.9  5.1  4.90  0.22  30.96  23.11  26.51  27.76  82     0   270  3.0
  8  5800 K4  1332  4771 K6  1963  2280 K4   335 10563 17385  3.2  2.4  4.80  0.21  31.47  22.53  26.97  28.61  81     0   269  2.3
  9  4320 K4  1473  3243 K6  2098  2187 K4   319  9478 16577  5.0  4.2  4.74  0.18  29.52  22.04  25.42  26.94  84     0   224  2.7
 10  4034 K4  1272  3443 K6  2213  1931 K4   346  8029 15748  5.7  4.9  3.61  0.14  28.15  21.15  24.55  25.86  76     4   199  4.2
 11  3629 K4   927  4415 K6  2188  1439 K4   340  6643 15016  4.0  3.8  2.60  0.10  26.04  17.29  21.63  23.62  83     0   100  3.6
 12  3128 K4   830  4150 K6  2231  1274 K4   382  5953 14660  3.7  3.6  2.43  0.08  24.54  15.65  20.05  22.31  80    31    86  3.2
 13  4865 K4  1117  4637 K6   858  1948 K4   498  8990 16525  4.6  4.1  3.29  0.14  27.51  18.07  22.67  24.56  78   242  1873  3.5
 2002
  1  3520 K4  1097  5097 K6  2498  1110 K4   367  6370 14946  3.5  3.2  2.50  0.07  22.67  10.87  16.90  19.58  82    91    42  3.0
  2  4053 K4  1143  4440 K6  2389  1638 K4   476  7622 15680  4.8  4.3  2.68  0.08  22.64  12.39  17.58  19.67  77    51    28  3.8
  3  5417 K4  1431  5742 K6  2567  1833 K4   449  9128 16535  3.2  3.0  2.74  0.10  26.22  15.90  21.37  23.35  76    11    96  4.1
  4  6489 K4  1099  6000 K6  1884  2268 K4   457 10391 17362  3.0  2.8  3.25  0.14  27.89  18.92  23.67  25.26  72     0   152  4.0
  5  6463 K4  1518  5314 K6  2404  2543 K4   557 11118 18011  3.8  3.6  3.39  0.18  29.41  21.47  25.48  26.77  74     0   220  4.5
  6  5209 K4  1460  3177 K6  2079  2762 K4   327 11354 18294  6.6  5.5  4.83  0.21  29.60  22.47  25.68  26.80  86     0   231  3.1
  7  5600 K4  1307  3909 K6  1758  2697 K4   315 11181 18049  4.5  3.7  4.96  0.22  30.42  23.17  26.51  27.65  85     0   262  2.6
  8  5817 K4  1229  4688 K6  1652  2393 K4   255 10570 17394  4.1  3.5  4.79  0.21  31.11  23.25  26.88  28.35  81     0   274  2.9
  9  5025 K4  1132  4193 K6  1925  2214 K4   350  9489 16585  4.5  3.8  5.04  0.18  31.14  24.20  27.44  28.77  81     0   280  3.4
 10  4712 K4   662  4891 K6  1336  1827 K4   322  8042 15755  3.2  3.1  4.16  0.14  30.02  20.96  25.49  27.59  78     0   222  2.8
 11  3758 K4   890  4756 K6  1970  1366 K4   346  6653 15021  3.4  3.2  3.01  0.10  25.42  13.82  19.73  22.11  75    30    69  3.2
 12  3044 K4  1002  4026 K6  2418  1206 K4   360  5955 14659  4.8  4.3  2.59  0.08  22.49  11.60  17.16  19.67  79    79    39  3.5
 13  4926 K4  1131  4686 K6   802  1988 K4   576  8990 16524  4.1  3.7  3.66  0.14  27.42  18.25  22.82  24.63  79   262  1918  3.4
 2003
  1  3836 K4   712  5671 K6  2146  1128 K4   445  6362 14942  2.9  2.6  1.79  0.07  19.89   6.39  13.13  16.64  73   163     2  3.6
  2  4360 K4  1007  5189 K6  2451  1531 K4   518  7609 15672  3.9  3.7  2.69  0.08  24.75  12.92  18.77  21.38  80    41    55  3.7
  3  4923 K4  1276  4518 K6  2217  2075 K4   459  9115 16529  5.1  4.8  3.40  0.10  27.85  18.16  22.70  24.57  83     6   151  3.4
  4  6163 K4  1443  5652 K6  2386  2167 K4   482 10382 17354  3.4  3.1  2.93  0.14  26.64  16.18  21.75  23.89  79     8   100  3.7
  5  6324 K4  1380  5220 K6  1880  2538 K4   304 11114 18005  3.0  2.7  3.95  0.18  30.41  21.05  25.73  27.31  81     0   229  3.6
  6  5831 K4  1332  4282 K6  1965  2635 K4   401 11353 18294  4.4  3.6  4.81  0.21  30.91  22.83  26.52  27.78  83     0   256  3.3
  7  6004 K4  1072  4528 K6  1701  2577 K4   335 11184 18050  4.1  3.2  4.76  0.22  31.91  22.73  27.16  28.74  83     0   279  2.8
