722080 CHARLESTON INTL ARPT   SC  -5  N32 54  W080  2    12  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  8  5880 J6  1068  4825 J7  1876  2504 J6   504 10427 17694  4.0  3.4  4.28  0.20  30.05  21.49  25.24  26.67  82     0   231  2.5
  9  4740 J5  1193  4281 J6  2402  2006 J5   473  9056 16639  4.4  4.0  3.75  0.17  28.55  19.55  23.78  25.58  80     0   172  3.2
 10  3965 J5  1175  4729 J6  2600  1391 J5   405  7354 15550  4.1  3.8  2.77  0.13  24.09  13.44  18.52  20.78  77    34    47  3.2
 11  3026 J5  1027  4301 J6  2693  1038 J5   310  5811 14571  4.4  3.9  2.07  0.10  18.30   6.71  12.46  14.65  73   184     9  3.7
 12  2435 J5   996  3935 J6  2894   843 J5   270  5069 14086  4.1  3.8  1.77  0.07  17.15   5.42  11.05  13.56  75   221     3  3.4
 13  4806 J5  1662  5058 J7   922  1729 J5   683  8569 16528  4.0  3.5  2.73  0.14  23.54  12.92  17.93  19.91  74  1219  1188  3.7
 1997
  1  2512 J5   993  3247 J6  2801  1080 J5   404  5518 14448  5.3  4.7  1.93  0.06  15.05   4.72   9.62  11.73  69   262     0  3.9
  2  3201 J5  1201  3459 J6  2608  1395 J5   405  6893 15399  6.1  5.4  2.02  0.07  18.23   7.11  12.40  14.62  76   168     9  3.3
  3  4978 J5  1356  5684 J6  2781  1532 J5   496  8621 16516  3.7  3.3  2.28  0.10  23.71  11.87  17.88  20.18  69    57    40  4.3
  4  5937 J5  1380  5815 J6  2720  2021 J5   678 10172 17601  4.4  3.5  2.08  0.14  23.16  11.30  17.14  19.29  64    62    29  4.1
  5  6386 J5  1500  5650 J6  2735  2408 J5   639 11154 18465  3.9  3.4  2.65  0.17  26.04  15.25  20.71  22.46  69    12    84  4.0
  6  5661 J5  1398  3669 J6  1852  2947 J5   440 11511 18853  6.1  5.4  3.90  0.20  27.59  19.65  23.18  24.55  83     6   165  3.6
  7  6444 J5  1087  5108 J6  1824  2686 J5   496 11270 18545  3.9  3.3  4.47  0.21  31.35  22.55  26.45  27.81  81     0   267  3.0
