722015 KEY WEST NAS           FL  -5  N24 35  W081 41     7  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 11  3736 J5   691  3629 J6  1641  1676 J5   336  7128 15265  4.6  4.3  3.19  0.16  26.13  21.22  23.40  24.35  75     0   160  4.4
 12  2774 J5  1097  2701 J6  2338  1401 J5   273  6461 14965  5.7  5.5  2.88  0.13  23.12  17.76  20.26  21.35  80    26    91  4.3
 13  4647 J5  1025  3537 J6   624  2263 J5   515  9203 16521  6.0  5.6  3.79  0.16  28.24  22.78  25.35  26.38  76    39  2667  3.9
 1996
  1  3562 J5   628  3533 J6  1472  1647 J5   247  6840 15208  5.1  4.9  2.62  0.14  23.19  16.68  19.71  21.15  75    26    76  4.4
  2  4479 J5   619  4100 J6  1286  1957 J5   394  8026 15836  4.3  4.1  2.13  0.14  23.31  15.21  19.13  20.93  81    37    64  4.0
  3  5490 J5   927  5001 J6  1850  2108 J5   505  9414 16560  4.6  4.2  2.62  0.16  24.30  18.22  21.11  22.26  80    16   107  5.5
  4  5856 J5  1004  4474 J6  1675  2517 J5   401 10496 17240  5.5  5.1  2.85  0.16  27.45  21.47  24.15  25.34  79     0   184  5.2
  5  5576 J5  1018  3620 J6  1651  2837 J5   408 11067 17773  6.6  6.3  4.01  0.17  29.65  24.23  26.76  27.70  81     0   267  4.7
  6  5548 J5   920  3369 J6  1241  2933 J5   334 11228 17998  7.0  6.3  4.69  0.17  30.61  25.06  27.78  28.66  79     0   285  3.5
  7  5292 J5  1138  3122 J6  1882  2874 J5   508 11087 17779  7.6  6.5  4.47  0.18  31.97  26.69  28.99  29.88  78     0   341  4.5
  8  5074 J5   958  3024 J6  1497  2731 J5   362 10600 17220  7.5  6.6  4.66  0.15  31.78  25.59  28.38  29.54  82     0   321  3.6
  9  5078 J5   785  3652 J6  1313  2442 J5   308  9680 16548  6.0  5.5  4.52  0.16  31.58  25.50  28.33  29.50  82     0   306  3.3
 10  4111 J5   927  3120 J6  1884  2120 J5   478  8383 15860  6.4  5.9  4.41  0.15  28.50  23.61  25.91  26.78  86     0   239  4.6
 11  3305 J5   830  2665 J6  1471  1805 J5   278  7102 15254  5.4  5.3  3.17  0.16  26.28  21.40  23.53  24.47  82     0   165  5.4
 12  3170 J5   845  3311 J6  1845  1474 J5   281  6457 14967  5.0  4.9  2.87  0.13  25.13  19.03  21.66  23.00  81     8   124  4.1
 13  4712 J5   956  3583 J6   659  2287 J5   505  9198 16520  5.9  5.5  3.59  0.16  27.81  21.89  24.62  25.77  81    87  2479  4.4
 1997
  1  3480 J5   789  3483 J6  1750  1583 J5   275  6863 15222  5.2  5.1  2.79  0.14  24.93  18.28  21.30  22.79  84    15   117  4.4
  2  4048 J5   882  3430 J6  1531  1983 J5   261  8040 15846  5.5  5.3  3.15  0.14  27.42  21.53  23.97  25.32  83     0   172  4.9
  3  4888 J5   870  3602 J6  1521  2414 J5   349  9407 16567  6.0  5.7  3.15  0.16  28.00  22.89  25.43  26.40  76     0   221  4.6
  4  5448 J5  1081  3718 J6  1675  2645 J5   404 10494 17244  6.8  6.2  3.64  0.16  28.11  23.06  25.41  26.32  75     0   218  4.9
  5  5523 J5   994  3502 J6  1634  2859 J5   390 11068 17779  6.8  6.4  3.96  0.17  30.38  25.48  27.73  28.45  77     0   298  3.8
  6  5789 J5   858  3619 J6  1541  3007 J5   434 11229 18000  6.8  6.1  4.50  0.17  31.45  26.39  28.68  29.45  76     0   318  4.0
  7  5659 J5  1060  3606 J6  1761  2916 J5   435 11089 17782  6.5  6.0  4.76  0.18  32.24  27.12  29.42  30.26  74     0   352  3.1
  8  5536 J5   777  3670 J6  1437  2757 J5   436 10603 17218  7.3  6.1  4.71  0.15  32.22  27.15  29.51  30.42  71     0   352  3.0
  9  4639 J5   813  2899 J6  1435  2574 J5   350  9685 16544  7.3  6.5  5.19  0.16  30.99  25.22  27.84  28.87  77     0   293  3.3
