703610 YAKUTAT STATE ARPT     AK  -9  N59 31  W139 38     8  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  2   740 I5   390   811 I6  1252   544 I5   182  2587 12883  7.9  7.4  1.00  0.13   2.40  -4.87  -1.01   0.14  90   548     0  3.0
  3  1838 I5   882  1757 I6  1872  1160 I5   320  5029 16312  6.9  6.3  0.82  0.14   4.75  -3.73   0.85   2.38  80   552     0  2.9
  4  3350 I5  1564  3142 I6  3083  1807 I5   391  7904 19705  7.0  5.9  1.04  0.16  10.19  -0.08   5.28   6.99  79   398     0  2.8
  5  4332 I5  1745  3283 I6  2956  2460 I5   482 10302 22734  7.3  6.6  1.47  0.16  12.85   4.45   9.00   9.85  82   300     0  3.3
  6  4466 I5  1675  2718 I6  2770  2852 I5   529 11424 24405  8.0  7.4  1.70  0.15  15.14   7.62  11.83  12.51  81   208     0  3.2
  7  4557 I5  1961  3383 I6  3829  2558 I5   582 10779 23365  7.6  7.2  2.11  0.13  17.83   9.58  14.07  14.85  82   143     0  2.8
  8  3455 I5  1505  2364 I6  2774  2207 I5   528  8659 20479  8.0  7.5  2.21  0.10  16.69   8.55  12.97  14.09  86   177     0  3.1
  9  2184 I5  1027  1680 I6  2121  1493 I5   379  5901 17208  8.1  7.6  1.81  0.07  12.92   5.47   9.46  10.62  91   274     0  3.0
 10  1002 I5   532  1007 I6  1692   705 I5   170  3263 13817  8.4  8.0  1.62  0.06  10.30   3.71   7.12   8.26  90   351     0  3.3
 11   408 I5   165   411 I6   692   345 I5   109  1432 10512  8.0  7.6  1.10  0.05   4.63  -1.76   1.54   2.41  89   507     0  3.4
 12   206 I5    72   245 I7   452   183 I5    52   734  8560  8.3  7.9  1.07  0.05   3.25  -1.93   0.99   1.44  91   548     0  3.8
 13  2236 I5  1722  1772 I6  1183  1379 I5   982  5761 16646  7.7  7.1  1.39  0.11   9.06   1.36   5.48   6.53  86  4777     0  3.1
 1994
  1   298 I5   162   520 I7   963   228 I5    69  1110  9740  8.2  7.7  1.04  0.07   0.60  -3.87  -1.60  -0.95  89   619     0  3.1
  2  1132 I5   583  2448 I6  2298   521 I5   151  2570 12854  5.1  4.5  0.61  0.09  -1.15 -10.74  -5.76  -3.52  65   680     0  3.0
  3  1463 I5   829   880 I6  1398  1113 I5   343  5006 16282  9.0  8.4  1.02  0.11   4.58  -1.80   1.35   2.16  85   525     0  3.9
  4  2953 I5  1439  2436 I6  2856  1753 I5   394  7881 19677  8.1  7.5  1.08  0.12   8.77   0.96   4.99   6.13  83   404     0  3.4
  5  3613 I5  1762  2314 I6  3278  2331 I5   455 10286 22709  8.2  7.6  1.33  0.13  10.47   3.15   7.30   8.08  83   357     0  3.5
  6  3914 I5  1673  2002 I6  2375  2711 I5   467 11421 24402  8.8  8.2  1.82  0.12  14.71   7.96  11.50  12.13  83   210     0  3.0
  7  4329 I5  1707  2654 I6  3054  2786 I5   407 10791 23383  8.3  7.5  2.05  0.10  16.49   8.48  12.94  13.71  84   181     0  2.9
  8  3520 I5  1530  2734 I6  2914  2083 I5   480  8680 20508  8.0  7.4  2.43  0.08  17.00   9.36  13.40  14.40  87   160     0  2.8
  9  2526 I5  1192  2509 I6  2838  1498 I5   441  5925 17227  7.1  6.6  1.58  0.06  13.31   4.30   9.00  10.70  85   286     0  3.4
 10   982 I5   432   804 I6  1591   775 I5   190  3282 13846  8.7  8.4  1.29  0.04   7.65   2.33   4.89   5.82  89   414     0  3.8
 11   483 I5   236   804 I6  1415   355 I5   129  1443 10540  7.6  7.1  0.80  0.03   0.80  -6.89  -2.44  -1.42  84   641     0  3.7
 12   213 I5    84   480 I7   782   169 I5    44   735  8566  7.8  7.3  0.80  0.04  -0.19  -6.89  -3.41  -2.91  89   678     0  3.4
 13  2119 I5  1522  1716 I6   922  1360 I5   968  5761 16644  7.9  7.4  1.32  0.08   7.75   0.53   4.35   5.36  84  5154     0  3.3
 1995
  1   339 I5   158   882 I7  1120   232 I5    76  1103  9724  6.2  5.8  0.87  0.05  -0.43  -8.25  -4.13  -2.76  91   703     0  2.3
  2   873 I5   515  1396 I6  1885   534 I5   194  2553 12826  7.1  6.6  0.78  0.07   1.59  -6.50  -2.29  -0.90  79   582     0  3.4
  3  1986 I5   855  2662 I6  2467  1052 I5   336  4983 16254  6.1  5.6  0.72  0.09   2.81  -7.81  -2.29  -0.15  74   646     0  3.2
  4  3201 I5  1583  3004 I6  3521  1739 I5   434  7857 19648  7.0  6.2  1.09  0.11   9.66  -0.82   4.86   6.50  79   417     0  3.4
  5  3831 I5  1546  2477 I6  2950  2438 I5   399 10270 22686  8.4  7.8  1.48  0.12  12.26   4.53   8.68   9.52  82   308     0  3.4
