722016 MARATHON AIRPORT       FL  -5  N24 44  W081  3     2  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1  3636 J8   910  3931 J8  2004  1502 J8   311  6838 15211  3.9  3.6  3.38  0.17  25.83  20.50  22.88  23.90  81     0   150  3.5
  2  4623 J8   914  4979 J8  1897  1645 J8   387  8019 15837  3.9  3.3  2.57  0.18  24.23  18.12  21.13  22.27  79     5    84  3.6
  3  5659 J8   982  5617 J8  2160  1854 J8   522  9393 16552  4.1  3.7  2.75  0.18  25.36  19.26  22.19  23.23  76    10   134  3.6
  4  6402 J8   921  5822 J8  2106  2240 J8   626 10489 17247  4.2  3.4  2.48  0.18  26.71  20.67  23.63  24.71  75     0   161  4.0
  5  6236 J8  1597  5239 J8  2769  2387 J8   658 11071 17785  4.1  3.6  3.41  0.18  28.33  23.37  25.79  26.60  76     0   233  3.5
  6  6631 J8  1279  5906 J8  2269  2288 J8   547 11236 18013  3.9  3.3  4.20  0.18  30.91  26.27  28.45  29.21  77     0   308  2.6
  7  6645 J8   976  5809 J8  2102  2317 J8   638 11094 17792  3.8  3.3  4.37  0.20  32.10  26.85  29.28  30.13  79     0   346  2.2
  8  6300 J8   720  5391 J8  1861  2352 J8   707 10603 17230  4.5  3.4  4.34  0.16  32.14  26.88  29.23  30.27  77     0   347  2.5
  9  5817 J8   777  5493 J8  1659  1994 J8   490  9677 16548  4.1  3.1  4.79  0.16  31.72  26.50  28.94  29.94  77     0   323  2.7
 10  4622 J8   775  4594 J8  2009  1797 J8   488  8375 15852  4.6  3.6  4.70  0.15  29.94  24.88  27.22  28.25  83     0   281  3.0
 11  3905 J8   744  4335 J8  1753  1498 J8   308  7087 15242  4.2  3.6  3.53  0.16  27.34  22.73  24.77  25.61  85     0   201  4.4
 12  3639 J8   719  4523 J8  1951  1299 J8   326  6433 14950  3.7  3.1  2.83  0.15  23.56  18.25  20.82  21.56  80    12    91  4.0
 13  5343 J8  1185  5137 J8   656  1931 J8   386  9193 16522  4.1  3.4  3.61  0.17  28.18  22.86  25.36  26.31  79    26  2659  3.3
 1994
