722010 KEY WEST INTL ARPT     FL  -5  N24 33  W081 45     1  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  2  4673 I5   695  4777 I6  1600  1763 I5   428  8043 15845  4.2  3.1  2.58  0.18  23.89  18.79  21.27  22.22  72     3    88  5.5
  3  5211 I5  1396  4589 I6  2322  2077 I5   330  9409 16558  5.0  3.7  2.80  0.19  24.93  19.28  22.04  23.09  75     7   124  5.2
  4  6389 I5  1054  5674 I6  1997  2240 I5   532 10494 17241  4.5  3.0  2.54  0.19  26.30  20.53  23.54  24.60  69     0   153  5.8
  5  6342 I5  1266  4928 I6  2065  2623 I5   445 11067 17771  5.1  3.7  3.41  0.20  28.31  23.85  26.03  26.77  72     0   240  5.2
  6  6865 I5   477  5803 I6  1320  2502 I5   516 11227 17996  5.2  3.4  4.22  0.19  31.01  26.47  28.74  29.52  73     0   312  3.9
  7  6732 I5   524  5556 I6  1089  2539 I5   422 11088 17778  5.2  3.0  4.44  0.20  32.45  27.18  29.68  30.50  70     0   356  3.8
  8  6328 I5   927  5458 I6  1952  2326 I5   660 10604 17219  5.0  3.1  4.47  0.17  32.38  26.81  29.56  30.61  70     0   349  4.0
  9  5355 I5  1219  4683 I6  2150  2082 I5   453  9688 16544  6.1  4.0  4.88  0.17  31.29  26.43  28.91  29.64  74     0   316  4.6
 10  4301 I5  1070  3739 I6  2061  1931 I5   409  8395 15856  6.0  4.5  4.72  0.17  29.97  24.62  27.16  28.26  80     0   278  4.1
 11  3768 I5   881  3687 I6  1601  1687 I5   270  7114 15254  4.1  2.9  3.54  0.17  27.12  22.84  24.76  25.60  79     0   200  5.3
 12  3654 I5   758  4576 I6  2115  1316 I5   397  6463 14968  4.0  3.0  2.80  0.14  24.23  18.63  21.17  22.17  75     6   103  5.4
 13  5275 I5  1240  4789 I6   733  2050 I5   420  9205 16521  4.9  3.4  3.65  0.18  28.15  23.04  25.51  26.43  74    17  2679  4.9
 1994
  1  3427 I5  1143  3662 I6  2324  1448 I5   252  6860 15219  5.3  4.4  2.94  0.15  23.68  18.74  21.06  22.01  80     6    95  5.7
  2  4251 I5  1257  4443 I6  2464  1599 I5   379  8031 15839  4.8  4.2  3.15  0.15  26.01  21.13  23.25  24.22  81     3   149  5.3
  3  5615 I5  1193  5786 I6  2357  1777 I5   532  9397 16549  4.0  2.7  2.93  0.16  26.56  20.54  23.54  24.72  74     0   162  5.1
  4  6452 I5   871  5900 I6  1782  2211 I5   528 10486 17231  4.5  2.9  3.35  0.16  28.61  23.65  26.04  27.02  74     0   234  5.1
  5  6699 I5   756  5932 I6  1695  2265 I5   520 11063 17770  5.6  3.3  3.85  0.17  30.08  24.72  27.45  28.33  72     0   281  4.2
  6  6432 I5   822  5141 I6  1764  2510 I5   548 11227 17996  6.3  4.3  4.67  0.17  32.05  27.08  29.41  30.18  73     0   337  4.2
  7  6281 I5   882  4915 I6  1693  2616 I5   515 11090 17780  6.2  3.8  4.52  0.18  31.50  26.83  29.11  29.75  72     0   336  5.0
  8  5519 I5  1390  4096 I6  2263  2456 I5   506 10610 17227  6.5  4.6  4.67  0.15  31.23  26.07  28.72  29.44  75     0   320  4.0
  9  4607 I5  1533  3330 I6  2300  2255 I5   359  9699 16555  7.2  5.5  4.86  0.15  30.43  25.77  28.13  28.79  78     0   293  3.9
 10  4724 I5   817  4473 I6  1644  1917 I5   395  8408 15865  4.5  3.4  4.01  0.15  29.57  24.35  26.86  27.92  77     0   268  3.8
 11  3751 I5   813  3770 I6  1740  1642 I5   350  7123 15260  4.6  3.8  3.44  0.16  27.68  23.33  25.36  26.22  80     0   215  5.2
 12  3354 I5   747  3802 I6  1679  1392 I5   271  6464 14969  4.7  4.1  3.01  0.13  25.34  20.85  23.02  24.02  78     0   148  5.1
 13  5093 I5  1235  4604 I6   923  2007 I5   431  9205 16522  5.3  3.9  3.78  0.16  28.56  23.59  25.99  26.88  76     9  2838  4.7
 1995
  1  3685 I5   887  4107 I6  2017  1479 I5   337  6852 15215  5.1  3.9  2.53  0.13  23.35  17.72  20.51  21.62  75    10    78  5.0
  2  4622 I5  1041  5145 I6  1988  1571 I5   368  8019 15832  3.7  2.7  2.37  0.14  23.87  17.45  20.49  21.89  76    15    80  4.2
  3  5392 I5  1181  5146 I6  2137  1921 I5   436  9385 16544  4.1  3.4  2.71  0.15  26.18  20.35  23.11  24.27  75     0   153  5.1
  4  5830 I5  1620  5151 I6  2904  2151 I5   575 10478 17225  4.7  3.8  3.16  0.16  28.19  23.28  25.70  26.64  73     0   222  5.4
  5  6829 I5   791  6280 I6  1786  2203 I5   551 11059 17766  4.0  3.0  3.67  0.17  30.90  26.20  28.36  29.15  73     0   317  4.9
  6  5872 I5  1452  4476 I6  2551  2562 I5   547 11226 17994  5.9  5.0  4.67  0.16  31.02  25.74  28.40  29.13  77     0   302  5.1
  7  5737 I5  1361  3992 I6  2226  2744 I5   513 11093 17786  6.1  4.7  4.85  0.18  31.90  26.54  29.22  29.95  74     0   338  4.5
  8  6052 I5  1351  5342 I6  2411  2165 I5   547 10617 17232  5.4  3.8  4.88  0.14  32.36  26.73  29.54  30.65  74     0   348  4.0
  9  5284 I5  1119  4271 I6  1899  2216 I5   469  9709 16562  6.0  4.5  5.14  0.15  31.79  26.19  28.99  29.94  76     0   320  4.0
 10  4045 I5  1140  3310 I6  2168  1944 I5   424  8420 15879  6.0  5.2  5.27  0.15  29.97  25.42  27.55  28.29  83     0   290  5.2
 11  4055 J5   819  4627 J6  2042  1499 J5   428  7133 15268  3.6  3.0  3.17  0.16  26.15  21.74  23.78  24.55  75     0   168  5.4
 12  3047 I5  1073  3391 I6  2526  1343 I5   355  6466 14969  4.8  4.3  2.87  0.13  23.08  18.07  20.54  21.52  80    23    93  5.0
 13  5038 I5  1134  4603 I6   860  1983 I5   442  9205 16523  5.0  3.9  3.77  0.15  28.23  22.95  25.52  26.47  76    48  2708  4.8
 1996
  1  3963 J5   837  5075 J6  2119  1270 J5   333  6845 15211  3.5  3.3  2.60  0.13  23.17  17.30  20.07  21.37  77    21    81  5.2
