702185 MEKORYUK               AK  -9  N60 22  W166 16    15  1011
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1   329 J8   155   489 J8   643   264 J8    97   998  9470  7.4  5.9  0.54  0.13  -5.67 -11.29  -8.43  -8.38  73   831     0  8.6
  2   801 J8   295   788 J8   950   635 J8   234  2450 12745  8.7  7.2  0.69  0.14  -3.96  -9.93  -6.58  -6.19  75   708     0  7.5
  3  1790 J8   803  1389 J8  1421  1270 J8   371  4900 16311  8.3  7.4  0.73  0.16  -4.77  -9.66  -6.88  -6.34  73   792     0  5.9
  4  2992 J8  1101  1949 J8  1739  2015 J8   445  7813 19840  8.8  7.6  0.74  0.17  -0.62  -3.73  -1.95  -1.66  73   615     0  5.2
  5  3658 J8  1328  2234 J8  1700  2330 J8   475 10264 23015  8.7  7.9  1.14  0.18   4.75   0.03   2.53   2.99  80   494     0  5.8
  6  3441 J8  1452  1741 J8  1790  2416 J8   527 11415 24804  9.0  8.4  1.39  0.17   8.55   3.91   6.45   6.77  81   363     0  5.0
  7  3926 J8  1626  2668 J8  2743  2367 J8   495 10748 23685  8.4  7.6  2.22  0.14  12.84   7.81  10.42  10.89  82   248     0  4.4
  8  2648 J8  1087  1491 J8  1806  1862 J8   489  8573 20640  9.1  8.6  2.30  0.11  12.95   8.63  10.89  11.37  84   234     0  5.4
  9  1980 J8   743  1677 J8  1682  1322 J8   354  5770 17226  8.5  7.7  1.45  0.08   8.49   4.11   6.47   7.03  81   361     0  7.2
 10   993 J8   422  1326 J8  1195   639 J8   157  3116 13703  7.8  7.0  0.99  0.06   4.90   0.05   2.56   3.26  80   491     0  6.6
 11   442 J8   235   705 J8   999   336 J8   123  1301 10254  8.3  7.6  0.78  0.05   0.87  -4.21  -1.29  -1.13  83   600     0  7.3
 12   152 J8    53   127 J8   179   141 J8    42   624  8180  9.2  8.5  0.57  0.06  -4.54  -9.06  -6.55  -6.85  82   779     0  6.7
 13  1929 J8  1382  1382 J8   746  1300 J8   879  5664 16656  8.5  7.6  1.13  0.12   2.81  -1.94   0.64   0.98  79  6516     0  6.3
 1994
  1   306 J8   129   562 J8   614   245 J8    89   991  9445  7.5  6.5  0.65  0.08  -9.53 -15.92 -12.33 -12.04  80   963     0  6.3
  2   819 J8   474   735 J8  1062   638 J8   275  2433 12718  8.6  7.7  0.62  0.10  -8.69 -13.57 -11.10 -11.04  77   825     0  7.8
